pid,price,link,name
B017TIBWLQ,"8,580.00",http://www.amazon.in/Panasonic-Eluga-A2-Metallic-Gold/dp/B017TIBWLQ,Panasonic Eluga A2 Metallic Gold 4000 Mah 3GB RAM
B071R8FHR8,"10,249.00",http://www.amazon.in/Nubia-NX529J-Black-Certified-Refurbished/dp/B071R8FHR8,Nubia Z11 Mini NX529J (Black)(Certified Refurbished)
B01LW3X3U6,"4,733.00",http://www.amazon.in/Micromax-Bolt-Sefie-Q424-Champagne/dp/B01LW3X3U6,Micromax Bolt Sefie Q424 (Champagne)
B01ABYRKTI,"10,450.00",http://www.amazon.in/Huawei-Honor-5X-Grey-16GB/dp/B01ABYRKTI,"Huawei Honor 5X (Grey, 16GB)"
B07377RPMP,"3,499.00",http://www.amazon.in/Karbonn-Indian-Nougat-Smartphone-Black/dp/B07377RPMP,Karbonn A40 Indian Dual SIM 4 Inch Nougat 1GB & 8GB 4G Smartphone (Black)
B01AIP37HE,,,"Moto G 3rd Generation (White, 16GB)"
B00M2ZFL1Y,989.00,http://www.amazon.in/Karbonn-K105s-Black-Red/dp/B00M2ZFL1Y,Karbonn K105s (Black + Red)
B06X9J8T38,"4,999.00",http://www.amazon.in/dp/B06X9J8T38,Intex Cloud Style 4G (Dark Grey)
B01BK9285Y,"9,430.00",http://www.amazon.in/InFocus-M535-Infocus-Silver/dp/B01BK9285Y,Infocus M535 (Silver)
B01NAJFDC5,"14,998.00",http://www.amazon.in/Asus-Zenfone-Max-ZC553KL-Gray/dp/B01NAJFDC5,"Asus Zenfone 3 Max ZC553KL  (Gray, 32 GB) (3 GB RAM)"
B019GN53SA,799.00,http://www.amazon.in/Forme-D20-Black/dp/B019GN53SA,Forme D20_Black
B06WCZJFMT,,,Intex Eco A1+ (Black-Yellow)
B01HK3FW3O,"1,339.00",http://www.amazon.in/Intex-Lions-G1-Black-Grey/dp/B01HK3FW3O,Intex Lions G1 (Black and Grey)
B06XPGKSCP,"4,449.00",http://www.amazon.in/SANSUI-INTERNAL-STORAGE-DISPLAY-ATTRACTIVE/dp/B06XPGKSCP,"SANSUI S51(DUAL SIM 4G VoLTE, 1GB RAM , 8GB INTERNAL STORAGE, 4.5"" DISPLAY WITH ATTRACTIVE GOLDEN BORDER)"
B01B5U71UK,"9,290.00",http://www.amazon.in/Vivo-Y51L-White/dp/B01B5U71UK,Vivo Y51L (White)
B01MZD1B4N,"1,179.00",http://www.amazon.in/Lava-ARC-Selfie-White-Gold/dp/B01MZD1B4N,Lava ARC Selfie (White-Gold)
B06XRX1LF4,"1,059.00",http://www.amazon.in/Lava-KKT-Trio-X-Black-Blue/dp/B06XRX1LF4,Lava KKT Trio X (Black-Blue)
B00WSLPMIE,"5,499.00",http://www.amazon.in/Micromax-P480-Tablet-Wi-Fi-Calling/dp/B00WSLPMIE,"Micromax P480 Tablet (7 inch, 8GB, Wi-Fi+3G+Voice Calling), White"
B00CL8XDF8,,,"Apple iPhone 4S (White, 16GB)"
B01H4U8348,"13,870.00",http://www.amazon.in/Sony-Xperia-XA-Dual-Lime/dp/B01H4U8348,Sony Xperia XA Dual (Lime Gold)
B01ABYRPZ2,"10,765.00",http://www.amazon.in/Huawei-Honor-5X-Silver/dp/B01ABYRPZ2,Huawei Honor 5X (Silver)
B01N0GJCPI,"1,138.00",http://www.amazon.in/Philips-E105-Dual-Phone-Camera/dp/B01N0GJCPI,Philips E105 Dual Sim Phone with Camera
B01N2YWOTC,"6,890.00",http://www.amazon.in/Samsung-J120-Gold/dp/B01N2YWOTC,Samsung J120 (Gold)
B013I7VO2E,,,Lenovo A7000 (Black)
B01MT1246I,"6,698.00",http://www.amazon.in/DDPL-Gionee-Pioneer-P5L-Gold/dp/B01MT1246I,DDPL Gionee Pioneer P5L (Gold)
B01GX4DVXE,799.00,http://www.amazon.in/ADCOM-mobile-phone_-White-Silver/dp/B01GX4DVXE,ADCOM Aqua 201 dual sim mobile phone_ White & Silver
B01JUREXVA,"4,099.00",http://www.amazon.in/Reach-Allure-3G-1GB-Golden/dp/B01JUREXVA,Reach Allure 3G 1GB Ram 8 GB Rom ( Golden )
B0719HCYGB,"1,799.00",http://www.amazon.in/dp/B0719HCYGB,"Fox Mobiles BigDaddy - 3600 mAh Battery, 7.1 cm (2.8 inch) Display (Gold Colour)"
B01ITT4LV2,,,Sony Xperia XA Ultra Dual F3216 (Graphite Black)
B01MSLCI2I,"1,510.00",http://www.amazon.in/dp/B01MSLCI2I,Lava Arc Grand 2 (Coffee)
B00G0OTWUE,,,Gionee L700 (Black)
B01AA3ATW0,"7,899.00",http://www.amazon.in/Coolpad-Note-Black-Certified-Refurbished/dp/B01AA3ATW0,Coolpad Note 3 (Black) (Certified Refurbished)
B01LYXAXUO,"62,934.00",http://www.amazon.in/Apple-iPhone-Rose-Gold-256GB/dp/B01LYXAXUO,"Apple iPhone 7 (Rose Gold, 256GB)"
B072BZWNK1,699.00,http://www.amazon.in/Forme-D8-Camera-Flash-Mobile/dp/B072BZWNK1,Forme D8+ Camera with Flash | Dual SIM Mobile Mobile Phone (The Big Red)
B01DBK3H1E,"50,900.00",http://www.amazon.in/Samsung-Galaxy-Edge-SM-G935F-Black/dp/B01DBK3H1E,"Samsung Galaxy S7 Edge SM-G935F (Black Onyx, 32GB)"
B01MDPE0RR,"13,000.00",http://www.amazon.in/Samsung-Galaxy-Prime-SM-G570FZKDINS-Black/dp/B01MDPE0RR,Samsung Galaxy  J5 Prime SM-G570FZKDINS (Black)
B019Z8ZAD4,999.00,http://www.amazon.in/IKALL-K11-Blue-K11-Blue/dp/B019Z8ZAD4,IKALL K11 Blue-K11 Blue
B01IGQWWWS,,,Intex Aqua Ring (Black)
B01LZZNQ3Y,"9,799.00",http://www.amazon.in/Coolpad-Note-3s-White-3GB/dp/B01LZZNQ3Y,"Coolpad Note 3s (White, 3GB)"
B01IVTKMAE,"1,099.00",http://www.amazon.in/Sansui-X46-LA2S3-Black-Red-X46-MOBLA2S3A/dp/B01IVTKMAE,Sansui X46-MOBLA2S3A Red
B00NEFXOGA,,,Micromax Canvas A1 AQ4501 (White)
B072FW8RJF,"29,434.00",http://www.amazon.in/Sony-Xperia-XA1-Ultra-Dual/dp/B072FW8RJF,"Sony Xperia XA1 Ultra Dual (Gold, 64GB)"
B01N97T853,599.00,http://www.amazon.in/KALL-Display-Mobile-Leather-Red/dp/B01N97T853,I KALL K20 1.8 Inch Display Dual Sim Mobile With Leather Back- Red
B01DXTSZDI,"24,850.00",http://www.amazon.in/Apple-iPhone-SE-Gold-16GB/dp/B01DXTSZDI,"Apple iPhone SE (Gold, 16GB)"
B00F3J2B9G,,,Apple iphone 5 16 GB Silver
B01C08H59I,989.00,http://www.amazon.in/ADCOM-C1-CDMA-Black-Orange/dp/B01C08H59I,ADCOM C1 CDMA(Black & Orange)
B01F01TEFA,"6,890.00",http://www.amazon.in/Micromax-Canvas-Mega-Q426-Black/dp/B01F01TEFA,"Micromax Canvas Mega 2(Q426), Black"
B01DAECA9Q,"18,900.00",http://www.amazon.in/Samsung-Galaxy-SM-A510FZDFINS-Gold-16GB/dp/B01DAECA9Q,"Samsung Galaxy A5 SM-A510FZDFINS (Gold, 16GB)"
B01M725ARB,949.00,http://www.amazon.in/Salora-KT24-Sport-Rose-Red-Black/dp/B01M725ARB,Salora KT24+ Sport (Dual Sim) Rose Red-Black (1800 mAh)
B06WGMF8G4,"1,500.00",http://www.amazon.in/GoodOne-G230-Keypad-Mobile-Vibration/dp/B06WGMF8G4,GoodOne G230 Keypad Mobile 2.8 Inch Big Screen Dual Sim Camera Torch Vibration (Rose Gold)
B071V9JLFL,"1,299.00",http://www.amazon.in/Aqua-Glamour-Gorgeous-Recording-Feature/dp/B071V9JLFL,Aqua Glamour - Gorgeous Dual SIM Basic Keypad Mobile Phone with Auto Call Recording Feature - White
B0711QJ72V,585.00,http://www.amazon.in/Melbon-Dude-Mobile-Phone-Green/dp/B0711QJ72V,"Melbon Dude 44 Mobile Phone (Dual Sim, Green)"
B071RNCFQF,"57,349.00",http://www.amazon.in/BlackBerry-Keyone-PRD-63117-003-Smartphone-Black/dp/B071RNCFQF,"BlackBerry Keyone PRD-63117-003 Smartphone (Black, 32GB, 3GB RAM) - International Variant"
B071FY6853,"4,999.00",http://www.amazon.in/Videocon-Graphite-V45ED-Android-Smartphone-Rose/dp/B071FY6853,Videocon Graphite V45ED 4G VoLTE Android Smartphone-Rose Gold
B015J6DWL8,"7,350.00",http://www.amazon.in/Samsung-Galaxy-SM-J200G-DD-White/dp/B015J6DWL8,"Samsung Galaxy SM-J200G/DD (White, 8 GB)"
B01JUIVN9O,"2,599.00",http://www.amazon.in/Reach-Cogent-Plus-Android-Smartphone/dp/B01JUIVN9O,"Reach Cogent Plus Android Smartphone Mobile (Blue, 8GB)"
B072PYGF2B,"58,090.00",http://www.amazon.in/Sony-Xperia-XZ-Premium-Dual/dp/B072PYGF2B,Sony Xperia XZ Premium Dual (Deep Sea Black)
B06Y2B5YNP,999.00,http://www.amazon.in/K11-Blue-K55-Red-Mobile/dp/B06Y2B5YNP,I KALL (K11 Blue+K55 Red) Set of Two Mobile Combo
B01MZIB61D,590.00,http://www.amazon.in/Mido-M99-Basic-Phone-LightCoffee/dp/B01MZIB61D,Mido M99 Basic Phone (Brown LightCoffee)
B0716F5YG3,585.00,http://www.amazon.in/Melbon-Dude-33-Mobile-Phone-Green/dp/B0716F5YG3,"Melbon Dude-33 Mobile Phone (Dual Sim, Green)"
B01MY4SMA0,"1,479.00",http://www.amazon.in/Lava-Metal-24-Gun/dp/B01MY4SMA0,Lava Metal 24 (Gun Metal)
B01LYXAXSF,"74,990.00",http://www.amazon.in/Apple-iPhone-Plus-Silver-256GB/dp/B01LYXAXSF,"Apple iPhone 7 Plus (Silver, 256GB)"
B01LZKKMRR,,,"LeEco Le 2 (Rose Gold, 32GB)"
B06XCJNT3W,"1,049.00",http://www.amazon.in/dp/B06XCJNT3W,I-Smart-IS-201-Plus-(Grey-Orange)DualSim-Basic MobilePhone-(dualsim-mobile)
B071RWLVDV,"1,299.00",http://www.amazon.in/Navya-Latest-Selling-Mobile-Unbreakable/dp/B071RWLVDV,Navya Latest Best Selling N2016 2.8 Inch Mobile Phone Gold (Unbreakable Model)
B01JZ76UZ2,"15,490.00",http://www.amazon.in/Asus-Zenfone-Gold-32-RAM/dp/B01JZ76UZ2,"Asus Zenfone 3 (Gold, 32 GB)  (3 GB RAM)"
B0713TFDRR,585.00,http://www.amazon.in/Melbon-Mobile-Phone-Dual-Black/dp/B0713TFDRR,"Melbon MB 606 Mobile Phone (Dual Sim, Black)"
B06Y13TNNG,699.00,http://www.amazon.in/Forme-N5-Green-Selfie-Camera/dp/B06Y13TNNG,Forme N5+ Green Black Selfie Camera Phone
B01EHP7S44,"5,499.00",http://www.amazon.in/Panasonic-P66-Mega-Rose-Gold/dp/B01EHP7S44,"Panasonic P66 Mega, Rose Gold"
B01FUIVFCI,"3,388.00",http://www.amazon.in/Micromax-Bolt-Q346-Champagne/dp/B01FUIVFCI,Micromax Bolt Q346 Champagne
B071R8VZFZ,"6,999.00",http://www.amazon.in/Swipe-Elite-Note-4G-3GB/dp/B071R8VZFZ,Swipe Elite Note 4G 3GB
B01M8G6JCS,"10,290.00",http://www.amazon.in/Vivo-Y55L-Gold/dp/B01M8G6JCS,Vivo Y55L (Gold)
B0154L54LE,"1,549.00",http://www.amazon.in/Lava-KKT-Trio-Black-Red/dp/B0154L54LE,Lava KKT Trio (Black-Red)
B00NBISD3O,,,JIVI JV C300 CDMA MOBILE
B01MDPESR4,,,Salora KT24+ Zing (Dual Sim) Rose Gold-Black (1800 mAh)
B01N0NVCHI,695.00,http://www.amazon.in/Jivi-JV-12M-Recording-Expandable/dp/B01N0NVCHI,Jivi JV 12M Dual Sim Basic Feature Rich Mobile Phone Mobile Tracker Auto Call Recording 1.8 Inch FM Radio Bluetooth Expandable upto 8GB Micro SD Memory Card (Black Green) Color
B01MRBEBPA,"11,229.00",http://www.amazon.in/Elephone-P9000-Black-32GB-memory/dp/B01MRBEBPA,"Elephone P9000 (Black, 4GB RAM + 32GB memory)"
B01N0A8LEJ,"49,892.00",http://www.amazon.in/dp/B01N0A8LEJ,"Google Pixel (Very Silver, 128GB)"
B0188ZZDUU,,,Micromax X800 (Black)
B01MUW0W2B,599.00,http://www.amazon.in/Mido-M99-Basic-Phone-White/dp/B01MUW0W2B,Mido M99 Basic Phone (Blue White)
B0160YE2C6,"12,499.00",http://www.amazon.in/Micromax-Canvas-Knight-E471-Black-Champagne/dp/B0160YE2C6,Micromax Canvas Knight 2 E471 (Black-Champagne)
B01HDDAO98,,,Sansui Q42-CA3S1 Gold Black
B00R7FPSDU,"7,990.00",http://www.amazon.in/HTC-Desire-620G-Santroni-White/dp/B00R7FPSDU,HTC Desire 620G (Santroni White)
B00JTQEAVG,"3,899.00",http://www.amazon.in/Micromax-Canvas-Blaze-MT500-Black/dp/B00JTQEAVG,"Micromax Canvas Blaze MT500 (Black, 4GB)"
B07142VC9M,"1,389.00",http://www.amazon.in/Lava-Arc-One-Plus-Gold/dp/B07142VC9M,Lava Arc One Plus (Gold)
B01LLED12W,599.00,http://www.amazon.in/KALL-K16-Mobile-display-Blue/dp/B01LLED12W,I KALL K16 Dual Sim Mobile (1.8 Inch display) -Blue
B0114OEOLQ,,,Karbonn Titanium Machfive (Champagne)
B01MFCTQ4A,949.00,http://www.amazon.in/Salora-KT24-Sport-Dual-Purple-Black/dp/B01MFCTQ4A,Salora KT24+ Sport (Dual Sim) Purple-Black (1800 mAh)
B01NB9MW4V,"10,359.00",http://www.amazon.in/Gionee-P7-Max-Grey/dp/B01NB9MW4V,Gionee P7 Max (Grey)
B01N30RJRY,"4,199.00",http://www.amazon.in/Karbonn-K9-Smart-Grey-Sandstone/dp/B01N30RJRY,Karbonn K9 Smart (Grey Sandstone)
B00ZUFLFFE,"1,419.00",http://www.amazon.in/Intex-Ultra-3000-Dual-Sim/dp/B00ZUFLFFE,"Intex Ultra, 3000 Dual Sim, (Black-Red)"
B01GRY0E26,"1,199.00",http://www.amazon.in/KALL-K36BROWN-Display-Mobile-combo/dp/B01GRY0E26,I KALL (K36BROWN+K36BROWN) Dual Sim 2.4 Inch Display Mobile combo
B01EG0L5DK,585.00,http://www.amazon.in/Melbon-Dude-11-Moblie-Phone/dp/B01EG0L5DK,"Melbon Dude 11 Moblie Phone (Dual Sim,  Grey)"
B00XTWQZ50,"1,399.00",http://www.amazon.in/Lava-ARC-Grand-Black-Grey/dp/B00XTWQZ50,Lava ARC Grand (Black-Grey)
B016QBUECK,"45,490.00",http://www.amazon.in/Apple-iPhone-6s-Plus-Silver/dp/B016QBUECK,"Apple iPhone 6s Plus (Silver, 16GB)"
B00LZT8B74,999.00,http://www.amazon.in/Forme-Triple-Simcell-Phone-Red/dp/B00LZT8B74,Forme M600 Triple Simcell Phone (Red )
B01N6GEFRI,799.00,http://www.amazon.in/Adcom-115-Dual-Phone-Black/dp/B01N6GEFRI,Adcom 115 Dual Sim Mobile Phone with Big Battery 1800mAH (Black/ Red)
B01B7PEVRO,"3,499.00",http://www.amazon.in/Lava-P7-Pearl-White/dp/B01B7PEVRO,Lava P7 (Pearl White)
B01CMBQCAQ,"19,400.00",http://www.amazon.in/Samsung-Galaxy-A7-SM-A710FZDFINS-Gold/dp/B01CMBQCAQ,Samsung Galaxy A7 SM-A710FZDFINS (Gold)
B013W4Y18W,,,Samsung Metro 350 SM-B350EZWDINS WHITE (DUAL SIM)
B00RVA7UU0,"9,999.00",http://www.amazon.in/Samsung-Galaxy-A3-Pearl-White/dp/B00RVA7UU0,"Samsung Galaxy A3 (Pearl White, 16GB)"
B071V2MD3X,"4,890.00",http://www.amazon.in/Videocon-Graphite-V45ED-Android-Smartphone-Grey/dp/B071V2MD3X,Videocon Graphite V45ED 4G VoLTE Android Smartphone-Grey
B01DXTSZHO,"20,499.00",http://www.amazon.in/Apple-iPhone-SE-Silver-16GB/dp/B01DXTSZHO,"Apple iPhone SE (Silver, 16GB)"
B01HXPAPDG,"2,370.00",http://www.amazon.in/Micromax-Q300-champagne/dp/B01HXPAPDG,Micromax Q300 champagne
B01HUZ9GQG,599.00,http://www.amazon.in/KALL-K14-Wireless-Supported-Multimedia/dp/B01HUZ9GQG,I KALL K14 Dual Sim Wireless FM Supported Multimedia Mobile -Red
B00KLU9MFS,,,"Micromax Unite 2 A106 (Grey, 8GB)"
B01JZ76UWK,"14,607.00",http://www.amazon.in/Asus-Zenfone-White-32-RAM/dp/B01JZ76UWK,"Asus Zenfone 3 (White, 32 GB)  (3 GB RAM)"
B01M23U6EX,"1,275.00",http://www.amazon.in/MICROMAX-X781-HIGH-CAPACITY-BATTERY/dp/B01M23U6EX,"MICROMAX X781 (HIGH CAPACITY BATTERY BACK UP WITH 2800 mAh, DUAL GSM)"
B01LWLL0FU,"1,199.00",http://www.amazon.in/Kechaoda-K116-Display-Charging-EARPHONE/dp/B01LWLL0FU,"Kechaoda K116 1.44 inch QQVGA Display Slim Card Size GSM Single SIM Keypad Mobile (Silver) (Only Mobile Phone & Charging Cable in Box, NO CHARGER OR EARPHONE)"
B019CH2CUM,599.00,http://www.amazon.in/KALL-K11-Feature-phone-bluetooth/dp/B019CH2CUM,I KALL K11 Dual Sim 1.8 Inch Feature phone with bluetooth - blue & black
B00UTGZ0GO,"32,990.00",http://www.amazon.in/Samsung-Galaxy-Edge-Gold-Platinum/dp/B00UTGZ0GO,"Samsung Galaxy S6 Edge (Gold Platinum, 32GB)"
B071HHQYV1,"11,990.00",http://www.amazon.in/LeEco-Max2-X821-Certified-Refurbished/dp/B071HHQYV1,"LeEco Le Max2 X821 (Rose Gold, 32GB)(Certified Refurbished)"
B01N0ST2EW,"8,367.00",http://www.amazon.in/Gionee-P7-Gold/dp/B01N0ST2EW,Gionee P7 (Gold)
B01N7QTNN9,585.00,http://www.amazon.in/Melbon-Dude-33-Mobile-Phone/dp/B01N7QTNN9,"Melbon Dude 33 Mobile Phone (Dual Sim, Red)"
B01M0JS3LM,"59,990.00",http://www.amazon.in/Apple-iPhone-7-Silver-128GB/dp/B01M0JS3LM,"Apple iPhone 7 (Silver, 128GB)"
B01G8YYSMC,"1,735.00",http://www.amazon.in/Kechaoda-K80-Big-Battery-Phone/dp/B01G8YYSMC,Kechaoda K80 Big Battery Phone
B071L3H324,"9,890.00",http://www.amazon.in/Leeco-X526-Grey-Certified-Refurbished/dp/B071L3H324,"Leeco Le 2 X526 (Grey, 32GB)(Certified Refurbished)"
B01N4J4APQ,"4,499.00",http://www.amazon.in/Micromax-Vdeo1-Champagne/dp/B01N4J4APQ,Micromax Vdeo1 (Champagne)
B00NBVGPH2,"2,299.00",http://www.amazon.in/Swipe-Sonic-Android-Jelly-Smartphone/dp/B00NBVGPH2,"Swipe Sonic EVDO(3G) (CDMA+GSM) 4""Inch Android 4.1 Jelly Bean Smartphone- Black"
B013JLOIV8,"1,260.00",http://www.amazon.in/Micromax-GC313-Black/dp/B013JLOIV8,Micromax GC313 (Black)
B01EG0L6KW,585.00,http://www.amazon.in/Melbon-Dude-11-Moblie-Phone/dp/B01EG0L6KW,"Melbon Dude 11 Moblie Phone (Dual Sim,  Red)"
B01MEGHPZ4,"8,935.00",http://www.amazon.in/Honor-Holly-3-White-16GB/dp/B01MEGHPZ4,"Honor Holly 3  (White, 16GB)"
B06XBZT69W,"1,049.00",http://www.amazon.in/dp/B06XBZT69W,I-Smart-IS-201-Plus-(Blue-Yellow)DualSim-Basic MobilePhone-(dualsim-mobile)
B071WS6TXQ,,,"Ssky S9007 (3310 ) Feature Phone 2.4"" Rounded HD Screen"
B01M7WROIA,,,Vivo Y55L (Grey)
B015CSIA38,"5,480.00",http://www.amazon.in/Micromax-Canvas-Juice-Q392-Cosmic/dp/B015CSIA38,Micromax Canvas Juice 3 Q392 (Cosmic Grey)
B01MSZXU87,"12,390.00",http://www.amazon.in/Lenovo-Note-3GB-Ram-Grey/dp/B01MSZXU87,Lenovo K6 Note 3GB Ram Grey
B0749PBTTG,"1,300.00",http://www.amazon.in/Kechaoda-available-camera-Mobile-Stylish/dp/B0749PBTTG,"New Kechaoda K55 Plus now available with camera Dual Sim Mobile ,Slim Card Size Light Weight and Stylish Mobile Phone (Gold)"
B01N2KISLE,499.00,http://www.amazon.in/KALL-K25-Display-Leather-Red/dp/B01N2KISLE,I KALL K25 1.8 Inch Display Dual Sim Mobile with Leather Back- Red
B01HJRUL6E,"5,380.00",http://www.amazon.in/Karbonn-AURA-Power-4G-Champagne/dp/B01HJRUL6E,Karbonn AURA Power 4G (Champagne)
B072JF7ZH3,"1,799.00",http://www.amazon.in/Fox-Mobiles-mini-CleverPhone-Smartphone/dp/B072JF7ZH3,Fox Mobiles mini 1 - The Super Slim CleverPhone That Works With Your Smartphone (Green Colour)
B072JGWWJR,"29,969.00",http://www.amazon.in/Sony-Xperia-XA1-Ultra-Dual/dp/B072JGWWJR,"Sony Xperia XA1 Ultra Dual (White, 64GB)"
B01GSA9S58,948.00,http://www.amazon.in/iTel-Smart-selfie-it2180-Camera/dp/B01GSA9S58,iTel Smart selfie it2180 Dual Camera Dual sim
B018943D5M,"1,230.00",http://www.amazon.in/Micromax-X801-Black/dp/B018943D5M,Micromax X801 (Black)
B01LLFH46U,599.00,http://www.amazon.in/KALL-K12-Wireless-Supported-Multimedia/dp/B01LLFH46U,I KALL K12 Dual Sim Wireless FM Supported Multimedia Mobile - Blue & Black
B071R4NP2S,599.00,http://www.amazon.in/multimedia-mobile-phone-K99-Red/dp/B071R4NP2S,I Kall multimedia mobile phone K99 Red
B00PUCPQGQ,"4,999.00",http://www.amazon.in/XOLO-Q1000s-Plus-Xolo-White/dp/B00PUCPQGQ,Xolo Q1000s Plus (White)
B06XWSSBFK,"16,490.00",http://www.amazon.in/LG-Stylus-3-M400DK-Titanium/dp/B06XWSSBFK,LG Stylus 3 M400DK (Titanium)
B01LYZJHKM,,,Lenovo A7700 5.5-Inch 4G LTE Smartphone (Black)
B00CE2LO8Y,,,Nokia Lumia 520 (Black)
B00KWTWV38,999.00,http://www.amazon.in/Forme-M660-Mobile-Phone-Red/dp/B00KWTWV38,Forme M660 Mobile Phone (Red)
B01MRL7WAV,"1,143.00",http://www.amazon.in/dp/B01MRL7WAV,Karbonn K9 Boss (Champagne Black)
B01DXTSZGA,,,"Apple iPhone SE (Space Grey, 64GB)"
B00UFPI4FI,"13,500.00",http://www.amazon.in/HTC-Desire-826-White-Birch/dp/B00UFPI4FI,"HTC Desire 826 (Dual SIM, White Birch, 2GB RAM)"
B01MYCZ9XN,,,Karbonn K150 ULTRA Dual Sim Phone BLACK+RED
B01JUPLJUA,"2,599.00",http://www.amazon.in/Reach-Cogent-Plus-Android-Smartphone/dp/B01JUPLJUA,"Reach Cogent Plus Android Smartphone Mobile (Red, 8GB)"
B01MRS4E0Y,969.00,http://www.amazon.in/Lava-Captain-K1-Black-Blue/dp/B01MRS4E0Y,Lava Captain K1+ (Black-Blue)
B06XSZJW3K,599.00,http://www.amazon.in/dp/B06XSZJW3K,I KALL K66 Dual Sim 1.8 Inch Mobile with Bluetooth- White
B018I7ZFCO,,,Intex Cloud Cube (Grey)
B00TPG2YQ8,"22,900.00",http://www.amazon.in/BlackBerry-Classic-Black/dp/B00TPG2YQ8,BlackBerry Classic (Black)
B072V3CYVL,"9,499.00",http://www.amazon.in/Zopo-Speed-X-Smartphone-32GB-ROM-Camera-13MP-Front-Camera/dp/B072V3CYVL,"Zopo Speed X - Soft Light Selfie - Android Smartphone Mobile (Charcoal Black, 3GB RAM + 32GB ROM, 13MP + 2MP Dual Rear Camera and 13MP Front Camera)"
B01N035QSC,"3,749.00",http://www.amazon.in/Micromax-Bolt-Q326-Grey-8GB/dp/B01N035QSC,"Micromax Bolt Q326 (Grey, 8GB) - Plus edition"
B01M5EPVQK,,,Intex Eco 205 (Black-Red)
B01ITT4LEO,"22,980.00",http://www.amazon.in/Sony-Xperia-Ultra-Dual-F3216/dp/B01ITT4LEO,Sony Xperia XA Ultra Dual F3216 (Lime Gold)
B01B7PEWDC,"3,499.00",http://www.amazon.in/Lava-P7-Blue-Black/dp/B01B7PEWDC,Lava P7 (Blue-Black)
B014F6S93E,"7,440.00",http://www.amazon.in/Micromax-Canvas-Nitro-E455-Black/dp/B014F6S93E,Micromax Canvas Nitro 4G E455 (Black)
B01DSX4AQA,"1,399.00",http://www.amazon.in/Micromax-Qwerty-X606-Black/dp/B01DSX4AQA,Micromax Qwerty X606 (Black)
B01FM7HIDC,"4,499.00",http://www.amazon.in/Alcatel-Pixi4-5045T-Volcano-Black/dp/B01FM7HIDC,Alcatel Pixi4 5045T (Volcano Black)
B01EWK5JOA,"9,798.00",http://www.amazon.in/LG-K10-Mobile-Phone-Black-Gold/dp/B01EWK5JOA,"LG K10 4G Dual Sim Mobile Phone (16GB, Black-Gold)"
B071DR2ZG9,585.00,http://www.amazon.in/Melbon-Mobile-Phone-Dual-White/dp/B071DR2ZG9,"Melbon MB 606 Mobile Phone (Dual Sim, White)"
B01F7312W4,"1,790.00",http://www.amazon.in/KECHAODA-50000-Battery-Mobile-Phone/dp/B01F7312W4,KECHAODA K60 50000 mAh Big Battery Big Mobile Phone (Black)
B06Y5CBJF4,"1,098.00",http://www.amazon.in/Kechaoda-Weight-Stylish-Mobile-Silver/dp/B06Y5CBJF4,Kechaoda K66 Slim Card Size Light Weight and Stylish GSM Mobile Phone (Silver)
B072M164DQ,969.00,http://www.amazon.in/Micromax-x424-X424-Black-Grey/dp/B072M164DQ,Micromax X424 (Black+Grey)
B01HS0DEEI,"3,798.00",http://www.amazon.in/MICROMAX-BOLT-SUPREME-Q352-CHAMPAGNE/dp/B01HS0DEEI,MICROMAX BOLT SUPREME 4 Q352 CHAMPAGNE
B072FCFZD7,"1,099.00",http://www.amazon.in/Kechaoda-Stylish-Charging-CHARGER-EARPHONE/dp/B072FCFZD7,"Kechaoda K66 Slim Credit Card Size Light Weight and Stylish GSM Mobile Phone (Only Mobile Phone & Charging Cable in Box, NO CHARGER OR EARPHONE) (Blue)"
B013WCCVMC,,,"Motorola Moto X Play XT1562 (White, 32GB)"
B016QBTFZC,"48,990.00",http://www.amazon.in/Apple-iPhone-6s-Rose-Gold/dp/B016QBTFZC,"Apple iPhone 6s (Rose Gold, 16GB)"
B01N1WFL21,"7,100.00",http://www.amazon.in/Panasonic-Eluga-4G-3GB-Metallic-Grey/dp/B01N1WFL21,Panasonic Eluga I2 4G-3GB | Metallic Grey
B073VKKRDW,699.00,http://www.amazon.in/CALLBAR-Mobile-Detector-BATTERY-Option/dp/B073VKKRDW,CALLBAR C63 (LOOKS LIKE NOKIA 3310) Dual Sim Mobile With Money Detector Light And BATTERY SAVER Option ( Blue Color)
B0711RCT9X,699.00,http://www.amazon.in/Forme-N9-Selfie-Camera-Wireless/dp/B0711RCT9X,Forme N9+ Black Selfie Camera Phone Wireless FM
B01N7UUG5G,"1,665.00",http://www.amazon.in/Micromax-CG777-CDMA-GSM-Black/dp/B01N7UUG5G,Micromax CG777 CDMA+GSM Black
B0723GF1SD,"11,691.00",http://www.amazon.in/Lenovo-K6-Power-Gold-RAM/dp/B0723GF1SD,"Lenovo K6 Power 32 GB (Gold,4 GB RAM)"
B072QL5BTT,"1,330.00",http://www.amazon.in/Ssky-S9007-2-4-Rounded-Screen/dp/B072QL5BTT,"Ssky S9007 (3310) 2.4"" Rounded HD Screen"
B01HMMYFYU,"7,448.00",http://www.amazon.in/Yurekas-YU5200-Graphite-Grey-3GB/dp/B01HMMYFYU,"Yurekas YU5200 (Graphite Grey, 3GB)"
